kreiskey1871,county1871,rbkey,lat_rad,lon_rad,kmwittenberg,zupreussen,hhsize,gpop,f_prot,f_jew,f_rw,f_miss,f_young,f_fem,f_ortsgeb,f_pruss,f_blind,f_deaf,f_dumb,f_urban,lnpop,lnkmb,poland,latlon,f_over3km,f_mine,inctaxpc,perc_secB,perc_secC,perc_secBnC,lnyteacher,rhs,yteacher,pop,kmb,uni1517,reichsstadt,hansestadt,f_cath,sh_al_in_tot,ncloisters1517_pkm2,school1517,dnpop1500
295,Stader Marsch,22,93.55000305,16.53999901,286.3900146,1866,4.552227974,-0.314778864,99.76580048,0.118414827,91.13705444,0.889126956,26.30651093,50.63154602,61.21783447,99.71317291,0.081574656,0.071048893,0.194726586,2.702489376,10.54539394,5.667291164,0,15.47317028,0.390218526,0.010853049,281.2430115,26.96982956,12.7631855,39.73301315,688.9263916,1,981.6785278,38001.99609,289.249939,0,0,1,0.115783386,0.648148119,0,1,0
296,Stader Geest,22,93.55000305,16.53999901,286.3900146,1866,4.948611259,-0.026717559,99.3986969,0.217615396,94.80351257,1.112087369,23.95869255,48.94246292,58.22548294,99.42160034,0.04390486,0.166074902,0.206161946,30.31726074,10.866395,5.667291164,0,15.47317028,0.601051867,0.778014779,163.2392578,20.82653618,6.123729229,26.95026779,672.6881714,1,834.5408936,52386.01953,289.249939,0,0,1,0.360783428,0.662162185,0.002271007,1,0
297,Neuhaus,22,93.90000153,15.77000046,322.9100037,1866,4.513853073,-1.01031518,99.57533264,0.246235102,91.74581909,0.988161206,25.24444962,50.29262924,61.53022766,99.73949432,0.078509741,0.107058741,0.26407823,5.570622921,10.24074554,5.78299427,0,14.80803013,2.994125366,0,238.6496735,24.77628517,7.230744362,32.00703049,664.8902588,0,771.9367065,28022.00977,324.730072,0,0,0,0.167725369,0.533333361,0,0,0
298,Otterndorf,22,93.91999817,15.53999901,330.1799927,1866,4.57301569,-0.877343893,99.6413269,0.075205371,92.60494232,0.384934723,23.3541584,50.2545433,59.41802979,99.22480774,0.075205371,0.052065257,0.225616112,10.41305065,9.757652283,5.808532715,0,14.59516716,3.560466528,0.012938284,255.4871979,16.48337364,5.472894192,21.95626831,679.6070557,0,894.3261719,17286.00195,333.1299744,0,0,0,0.260326266,0.333333343,0,0,0
299,Lehe,22,92.51000214,12.79000092,380.519989,1866,4.830733299,4.056582928,97.75492096,0.678746164,95.06199646,2.801544189,25.86776924,49.93135452,51.91344452,98.0372467,0.056078743,0.032873746,0.170169979,29.44327354,10.85346413,6.023253918,0,11.8320303,2.107941151,0.696247339,255.5519409,22.76768112,13.52371979,36.29140091,674.9055786,0,853.2527466,51712.98047,412.9200134,0,0,0,1.440643549,0.616666675,0,0,0
300,Osterholz,22,92.90999603,15.34000015,300.5499878,1866,4.812514305,-0.50190866,98.1219635,0.696269989,95.84143066,2.175875187,26.53167534,51.60213089,61.14150238,98.89402008,0.047365304,0.052101836,0.279455304,8.210775375,10.65076733,5.769788742,0,14.25239468,0.510923207,3.241038799,182.9845581,31.1815834,8.939686775,40.12126923,670.1273193,0,813.4408569,42224.98438,320.4700317,0,0,0,0.994671404,0.421768695,0.001573564,0,0
301,Verden,22,92.36999512,16.12000084,258.1400146,1866,5.126793861,0.575131059,97.71746063,0.593557715,93.73927307,3.027587652,24.60851669,49.60549927,60.27506638,98.79116821,0.050669558,0.053082399,0.200265408,16.49897385,10.63212299,5.652453899,0,14.89004326,0.813743234,0.097471163,229.9577942,22.08804893,5.572101593,27.66014862,678.7828979,1,886.9857788,41445.01953,284.9899597,0,1,0,1.573169231,0.655555546,0.00277585,1,0
302,Rotenburg a. W.,22,92.69999695,16.40999985,258.1300049,1866,5.235934734,-0.188708916,99.66283417,0.103986137,91.65571594,1.699645758,24.35796356,49.9259491,64.92831421,99.78887177,0.044115331,0.044115331,0.245785415,9.692768097,10.36517525,5.625496387,0,15.21207047,1.680672288,0.198427275,196.6339722,11.42794132,2.976409197,14.40435028,667.5770874,0,792.9584961,31734.99414,277.4099426,0,0,0,0.21742554,0.465116292,0,0,0
303,Meppen,23,91.97000122,12.72999954,374.269989,1866,4.957079411,-0.596133292,2.369668245,0.692672253,95.13032532,1.966966271,22.52643204,50.73459625,70.79656982,97.83448792,0.105723657,0.05103901,0.247903749,20.03827858,10.91253948,6.025527954,0,11.70778084,4.517176151,0.325483441,130.8648529,13.51713562,7.045759201,20.56289482,656.8023682,0,711.9613647,54859.98438,413.8600769,0,0,0,96.90484619,0.629921257,0.000451365,0,0
304,Lingen,23,91.66999817,12.77000046,369.1600037,1702,5.248160839,-0.093935207,48.73837662,0.606879056,95.77116394,1.403030396,22.26305962,49.61364746,64.53262329,98.23236084,0.082056895,0.04786652,0.264975369,20.28856659,10.97671318,6.022406101,0,11.70625877,4.656949997,0.111009032,156.5132446,17.63895226,4.245138645,21.88409042,669.5048828,0,808.3934326,58495.97266,412.5700989,0,0,0,50.49576187,0.652482271,0.001163806,0,0
305,Bersenbruck,23,91.72999573,13.86999893,327.769989,1866,5.008007526,-0.465747654,53.87744141,0.176354408,96.44730377,2.98460865,24.68256187,50.49849701,65.04891205,99.24990845,0.07289315,0.049379237,0.409142196,11.86982727,10.65791798,5.912745953,0,12.72294998,6.822372437,0.607135177,159.3896484,15.37180233,3.36342144,18.73522377,670.8655396,0,819.4680176,42528,369.7200012,0,0,0,45.94384766,0.611111104,0.002780352,1,0
306,Osnabruck,23,91.23999786,14.04000092,316.6000061,1866,5.225300312,7.876163006,66.67228699,0.281931847,97.04959106,0.680437386,24.33807182,48.93968964,54.67179489,98.97953033,0.078144148,0.134836972,0.540880084,35.71340942,11.08619595,5.901156902,0,12.81009579,6.069556713,6.663942337,171.0818787,31.02190781,9.364095688,40.3860054,727.0853882,1,1437.777588,65264.00391,365.460022,0,0,1,32.98449707,0.573170722,0.001465201,1,0.00014652
307,Melle,23,91.11000061,14.55000019,295.6799927,1866,5.209228516,0.042097289,51.41492462,0.138862595,96.79787445,2.124289274,25.6180439,50.27035904,61.53506088,99.87586975,0.088367105,0.084159143,0.315596789,5.836436749,10.76909542,5.84782505,0,13.25650501,12.75762558,3.903629065,153.850235,21.29714394,3.217444181,24.5145874,674.305603,0,848.1487427,47529.00391,346.4799805,0,0,0,48.44410706,0.514851511,0.001765225,0,0
308,Aurich,24,93.33000183,13.06000042,389.8099976,1744,4.514597893,-4.183358669,97.74706268,1.188130736,92.95642853,1.540896893,24.94322586,51.90777588,61.47749329,99.73981476,0.106781371,0.097757593,0.303800523,9.718608856,11.10482216,6.018033504,0,12.18889904,5.483472347,0.030504715,241.4577789,20.03050423,8.080976486,28.11148071,680.0858154,0,898.618103,66491.01563,410.7700195,0,0,0,0.466228515,0.474074066,0.002945508,0,0
309,Emden,24,93.15000153,12.57999992,402.1900024,1744,4.449747086,-1.738430977,95.42918396,1.986367822,90.78759766,0.791149616,23.13642311,52.00808716,57.73163605,99.58401489,0.106919706,0.080189787,0.140332118,30.9666214,10.99973011,6.055823326,0,11.7182703,0.879604161,0.496179044,308.3939514,23.33128166,12.37912369,35.71040726,723.2630005,0,1383.8573,59857.98438,426.5899963,0,0,0,1.6438905,0.505747139,0.00862069,1,7.18E-05
310,Leer,24,92.90999603,13.00999928,381.1400146,1744,4.465268135,-0.895146728,92.72176361,0.844498098,92.42150879,1.556049585,25.0190506,52.19855499,58.8815155,99.56187439,0.0682583,0.063496098,0.246047363,19.27265167,11.05082607,6.01085043,0,12.08759022,3.832603931,0.201905712,263.1190186,19.43962288,12.67046928,32.11009216,690.7151489,0,999.3963623,62995.97266,407.8300171,0,0,0,5.305098534,0.563106775,0.003161222,0,0
311,Tecklenburg,25,91.13999939,13.64000034,331.4899902,1707,5.407034397,-1.669107556,57.77646255,0.604507506,96.31309509,0.008722198,24.66653633,50.69540024,79.2255249,99.72402954,0.100751258,0.096370764,1.055697918,13.08452129,10.72891235,5.944582462,0,12.43149662,5.431694031,4.057738781,167.4707336,20.29938507,3.52846837,23.82785416,676.5124512,0,867.0741577,45657.00781,381.6799622,0,0,0,41.61903,0.772727251,0.002462812,0,0
312,Warendorf,25,90.68000031,13.95000076,318.0400085,1802,4.991474152,-2.416834354,1.270372272,0.476834416,96.55220032,2.044400454,20.97715378,50.62273026,71.30453491,99.92527008,0.088961639,0.042701587,0.366521955,17.29058456,10.24359608,5.925752163,0,12.64986134,15.48072815,0,213.8448181,21.30021667,3.490136623,24.79035187,677.996521,0,880.0380859,28102.00195,374.5600586,0,0,0,98.23143768,0.545454562,0.001788109,1,0
313,Beckum,25,90.33000183,14.04000092,315.5100098,1802,5.331056118,0.416924,1.260956526,1.027730703,96.10033417,1.90602684,22.81767464,49.79240417,69.56020355,99.8487854,0.107642621,0.041006714,0.248603225,28.03577805,10.5717783,5.930758476,0,12.68233204,5.852737427,0.470768571,228.4347229,30.59995461,4.357346058,34.95730209,681.3640747,0,910.1785278,39017.99609,376.4399414,0,0,0,97.70874786,0.608695626,0.008774239,0,0
314,Ludinghausen,25,90.34999847,12.9800005,356.9100037,1802,5.284388542,-1.221845269,0.704989135,0.720483422,97.11603546,1.314337254,22.78431892,50.59653091,79.30223846,99.9535141,0.087800846,0.03615329,0.245325893,11.02417088,10.56421471,6.031502247,0,11.72743034,11.52191448,0.099113807,205.2280426,29.68167114,3.964552402,33.64622116,678.9686279,0,888.6347046,38723.99609,416.3399963,0,0,0,98.57194519,0.458333343,0.001434576,0,0
315,Stadt Munster,25,90.69000244,13.31000042,343.1099854,1802,5.860920906,-2.483007908,12.48136711,1.474557877,97.13942719,0.856531024,15.33378983,47.67737198,45.00221634,98.86386108,0.124894246,0.064461544,0.141009629,100,10.1194458,5.988735676,0,12.07083893,1.578847289,0.083892621,NA,29.53486061,12.40678596,41.94165039,718.5859985,1,1320.624512,24821.01172,398.9099426,0,0,1,86.02796173,0,0,1,0.052083332
316,Landkreis Munster,25,90.69000244,13.31000042,343.1099854,1802,5.223320007,1.253730059,3.105412483,0.334293693,95.6128006,1.209654927,21.09349251,50.8742218,58.65754318,99.63931274,0.059381116,0.048384614,0.378279716,4.763685226,10.7247858,5.988735676,0,12.07083893,19.78730202,0.092920609,226.0752869,21.77246094,3.798130035,25.57058907,679.295105,1,891.5406494,45468.98828,398.9099426,0,0,1,96.55809021,0.5,0.001165026,0,0
317,Steinfurt,25,91.00999451,12.81999969,362.9700012,1802,5.064655781,-0.139153853,9.938642502,1.101296902,93.59246063,3.065593243,21.25952339,50.17418289,76.31537628,99.51677704,0.094396874,0.094396874,0.23823972,18.49504471,10.70308685,6.027314186,0,11.66748142,13.62282276,0.192642882,222.5337524,39.71195221,5.215117931,44.92707062,683.5360718,0,930.1638184,44492.98828,414.6000061,0,0,0,88.94882202,0.481481493,0.00389398,0,0
318,Koesfeld,25,90.66000366,12.51000023,374.7000122,1802,5.306363106,-2.231335163,0.737725139,0.875894368,94.82466888,0.34943217,20.91783905,50.60942841,67.78682709,99.78534698,0.088823095,0.02714039,0.251665443,27.70293617,10.60979748,6.064552307,0,11.34156609,3.501326323,0.037893143,235.8217468,25.11774063,5.207600594,30.32533836,677.3099365,0,874.0166016,40529.98828,430.3299866,0,0,0,98.38638306,0.821428597,0.009292447,0,0
319,Ahaus,25,90.90000153,12.23999977,385.2799988,1813,5.041172981,-4.365503788,2.886551857,0.858693182,90.6681366,3.891613245,20.72331619,50.39438629,78.12149811,98.53993988,0.100693665,0.044752743,0.307675093,19.32479286,10.48436165,6.0823102,0,11.12615967,9.548304558,0.012454076,137.0821686,23.5319767,3.499595165,27.03157043,677.338562,0,874.2668457,35752.00391,438.039978,0,0,0,96.17923737,0.576923072,0.001463893,0,0
320,Borken,25,90.5,11.96000004,396.7999878,1816,5.183348179,-1.810835838,3.470328808,1.023746967,93.49124146,0.602770805,21.45406723,50.01239014,72.37618256,99.41996002,0.104109861,0.084279411,0.33959645,27.03881836,10.60514832,6.117524147,0,10.82380009,3.451061964,0.026226068,196.495636,28.28219223,4.274849415,32.55704117,686.6439819,0,959.5263672,40341.99609,453.7398987,0,0,0,95.50592041,0.550000012,0.004619934,1,0
321,Recklinghausen,25,90.09000397,12.55999947,374.9200134,1815,5.535475254,3.547029495,2.476511002,0.434807271,94.57279205,2.187037945,24.53825378,48.91581726,69.45573425,99.53115845,0.085070983,0.045371193,0.268446237,15.29387283,10.87610149,6.079154968,0,11.31530285,5.707777977,23.48729706,257.4205017,45.26174164,5.123171806,50.38491058,688.2561035,0,975.1204834,52896.97656,436.6600342,0,0,0,97.05843353,0.633333325,0.001281476,1,0
322,Minden,26,91.26999664,15.55999947,257.8599854,1648,5.166500568,-0.971588194,94.33068848,0.838011861,94.66981506,2.37221241,25.40318108,49.56929779,66.50979614,98.58680725,0.074306473,0.110083669,0.188518271,27.97638702,11.19371128,5.724238396,0,14.20161152,2.604538202,0.588822007,297.6781006,25.31934738,8.085844994,33.40519333,688.7371826,1,979.822876,72671.98438,306.1999817,0,0,1,4.732221603,0.573333323,0.001699466,0,6.80E-05
323,Lubbecke,26,91.28999329,15.05000019,277.8599854,1816,5.097247601,-2.915017605,98.86328125,0.693379283,93.4055481,1.42176044,26.40304184,51.89628601,73.56754303,99.89494324,0.054629881,0.03571954,0.144979298,5.683609009,10.77044106,5.786437035,0,13.73914528,4.875665188,0.05830564,205.9012146,17.81820297,2.384700537,20.20290375,687.0614014,0,963.5400391,47593.00391,325.8499756,0,0,0,0.439140201,0.61403507,0.005327083,0,0
324,Herford,26,90.95999908,15.14000034,271.9400024,1648,5.027036667,-0.738742113,96.75267029,0.729704201,91.90857697,1.343390584,26.96271515,51.0545845,65.88560486,99.45925903,0.101751581,0.10029798,0.216585517,23.29965782,11.13888645,5.784502029,0,13.77134514,4.099273205,0.016807288,227.9251099,36.07516479,4.884197712,40.95936203,696.204834,1,1055.793945,68795.00781,325.2200623,0,1,0,2.414419651,0.612903237,0.018278195,1,0
325,Halle in Westfalen,26,90.86000061,14.5899992,293.1600037,1614,5.001796722,-4.973205566,97.25215149,0.729166687,94.07542419,2.197537899,25.30172539,51.76724243,65.63217926,99.92097473,0.068247125,0.050287355,0.276580453,20.49209785,10.23422909,5.851109982,0,13.25647354,5.147188663,0.044318382,194.8443451,20.95373154,3.093423128,24.04715347,690.6246338,0,998.4921875,27840,347.6200256,0,0,0,1.946839094,0.642857134,0,0,0
326,Bielefeld,26,90.80000305,14.89000034,281.0899963,1609,5.133437634,6.01304388,93.28353119,0.877163351,91.14904785,1.763644218,26.01913261,51.49742889,54.10357285,98.71890259,0.101406164,0.086195245,0.22140345,36.90170288,10.98813629,5.819281578,0,13.52011967,2.445106268,0.099226035,289.9239197,48.06509399,6.453000069,54.51809311,726.1936646,0,1425.013672,59168.00781,336.7300415,0,0,0,5.704096794,0.600000024,0.007319037,0,7.32E-05
327,Wiedenbruck,26,90.48999786,14.5,296.5100098,1816,4.8873353,-1.571039915,23.37203407,0.978341877,87.4967804,0.03539823,25.30227661,50.82329559,70.25071716,99.68270111,0.055287134,0.084132589,0.384606153,28.72527122,10.63587952,5.874986649,0,13.12104893,12.27099895,0.24142094,182.9441833,20.71621513,5.90906477,26.62528229,693.1959839,0,1024.499878,41601,356.0198975,0,0,0,75.63279724,0.5,0.006053146,0,0
328,Paderborn,26,90.27000427,15.28999996,266.6400146,1802,5.202629566,1.667506218,5.938754082,1.043060303,94.76148224,1.200103521,23.40815735,49.72499084,66.07204437,99.47971344,0.173430458,0.074327335,0.227937177,36.97041702,10.60564423,5.799698353,0,13.80228233,8.098096848,0.100726292,280.3345337,24.20081711,7.321210861,31.52202606,705.2334595,1,1155.553345,40362.00781,330.1999512,0,0,1,93.01322937,0.519999981,0,1,9.50E-05
329,Buren,26,89.98000336,14.93999958,282.480011,1816,5.197389603,-2.749499321,1.670381784,1.842498779,96.80101013,2.060423613,26.87283134,50.51776123,79.22744751,99.78273773,0.070539773,0.17211704,0.214440912,5.691148758,10.47562504,5.855300903,0,13.44301128,1.31915462,0.942695975,173.6794128,18.84649658,3.488717318,22.33521271,690.2789307,0,995.0463257,35441.01563,349.0799255,0,0,0,96.48147583,0.622641504,0.005231631,0,0
330,Warburg,26,89.87000275,15.97000027,243.6300049,1802,4.968170166,-1.283966303,6.603136063,3.367567062,94.29290009,2.951381445,24.84144211,51.38276291,73.49086761,99.00840759,0.138437271,0.103023075,0.325166583,19.16873169,10.34370804,5.748723984,0,14.35223961,0.445765227,0.089350984,217.5546875,22.55706406,6.798797607,29.35585976,695.1528931,1,1044.74585,31060.99219,313.7900085,0,1,0,90.02929688,0.576923072,0.00389575,0,0
331,Hoxter,26,90.37000275,16.38000107,223.25,1813,4.780768394,-2.842080116,10.29741764,2.568234682,93.50699615,1.169718504,25.36004257,52.06029892,74.87454224,99.03308868,0.101995029,0.06935662,0.230508745,36.20619202,10.80002403,5.660457134,0,14.80260658,0.418666393,0.035008751,212.0432587,28.01700592,7.436858654,35.45386505,693.7868652,1,1030.571411,49021.98047,287.2799377,0,1,0,87.11598969,0.701298714,0.008374742,0,0
332,Arnsberg,27,89.70999908,14.07999992,319.3099976,1816,5.096520424,1.115007401,4.437942028,0.956406236,96.74422455,1.345895052,25.51681137,50.08263397,68.12701416,99.73990631,0.116502747,0.051477958,0.197783738,20.92172623,10.51621056,5.959044456,0,12.63116741,3.408825636,1.145917654,265.5272217,43.15251923,5.661082268,48.81360245,693.7672729,0,1030.369507,36908.99609,387.2399292,0,0,0,94.58126831,0.649122834,0,0,0
333,Meschede,27,89.62000275,14.46000004,305.5799866,1815,5.3906703,2.533845663,4.398251534,0.749397814,96.54518127,2.323521137,26.1516037,49.8914566,70.95191193,99.72938538,0.113004431,0.077318817,0.15166384,11.4818449,10.42308426,5.927325726,0,12.95905304,7.359368324,7.182675838,174.0246887,35.76329422,5.83905077,41.60234451,687.2024536,0,964.9000854,33626.98828,375.1499023,0,0,0,94.84342957,0.466666669,0.003840787,0,0
334,Brilon,27,89.70000458,14.96000004,285.019989,1816,4.979093075,3.941625834,4.293399811,1.907886147,95.48703003,1.367449164,25.53733063,50.23225403,75.96903229,99.08410645,0.128592044,0.136465028,1.351528764,35.02952194,10.54810047,5.871498108,0,13.41911983,1.311640859,11.91463375,130.9797821,35.43125153,7.469584942,42.90083694,688.0272827,0,972.8917847,38104.98828,354.7800903,0,0,0,93.79871368,0.59375,0.002535047,0,0
